,사업장명,도로명전체주소,좌표정보(x),좌표정보(y),시도명
2939,아름다운호텔,전라남도 해남군 문내면 명량로 196,137094.511898602,122154.429026161,전라남도
2940,은혜 가족호텔,전라남도 장성군 북하면 백양로 1129-14,188782.581547871,214210.618834499,전라남도
2941,하우스479,전라남도 여수시 신월로 479 (신월동),264160.335985199,136469.546616892,전라남도
2942,지 M,전라남도 여수시 신월로 546 (신월동),264747.456667187,136304.024439744,전라남도
2943,민들레 호스텔,전라남도 여수시 돌산읍 강남해안로 74,268215.547350595,135890.281174513,전라남도
2944,화이트빌리지 호스텔,전라남도 여수시 돌산읍 우두3길 98,268160.840153877,135867.693886676,전라남도
2945,쏠레이유 호스텔,전라남도 여수시 돌산읍 두문포길 131-1,272649.613788647,127794.097238642,전라남도
2946,아라&마루 호스텔,전라남도 여수시 봉산2로 31-1 (봉산동),266351.76557648,137398.154789269,전라남도
2947,홀리어스관광호텔,전라남도 나주시 배멧2길 43 (빛가람동),180941.604617816,169038.125510411,전라남도
2948,호텔코어,"전라남도 나주시 배멧3길 19-13, 호텔코어프라자 (빛가람동)",180406.606926949,169067.407131712,전라남도
2949,아름다운 관광호텔,전라남도 해남군 문내면 명량로 196,137094.511898602,122154.429026161,전라남도
2950,해남관광호텔,전라남도 해남군 해남읍 남동길 5,162995.91864344,119165.568181772,전라남도
2951,1004호스텔,전라남도 여수시 동문로 57 (관문동),267733.606042232,138435.621558402,전라남도
2952,윈드빌호스텔 A,전라남도 여수시 돌산읍 강남로 7,268457.469202337,135650.394014143,전라남도
2953,윈드빌 호스텔 B,전라남도 여수시 돌산읍 강남로 9,268477.294494973,135641.647942315,전라남도
2954,더블루 호텔,전라남도 여수시 돌산읍 우두1길 12-10,267810.808609751,136867.138848089,전라남도
2955,K그랜드 호스텔,전라남도 여수시 중앙로 30 (교동),266870.933911521,138187.556942702,전라남도
2956,동백호스텔,전라남도 여수시 봉산남2길 15 (봉산동),266060.160804515,137611.915524494,전라남도
2957,한화호텔앤드리조트(주),전라남도 구례군 마산면 화엄사로 464,244852.091229601,194486.980457272,전라남도
2958,한화호텔앤드리조트(주),전라남도 구례군 마산면 화엄사로 464,244852.091229601,194486.980457272,전라남도
2959,지리산스위스관광호텔,전라남도 구례군 마산면 화엄사로 314,244311.591732113,193258.642723448,전라남도
2960,지리산온천관광호텔,전라남도 구례군 산동면 지리산온천로 261,241563.621115525,202244.055152762,전라남도
2961,한옥호텔영산재,전라남도 영암군 삼호읍 나불외도로 126-17,150781.748058539,142958.627158322,전라남도
2963,도곡온천관광호텔,전라남도 화순군 도곡면 온천1길 61,190997.892924565,170147.650058604,전라남도
2964,엠제이호텔,제주특별자치도 제주시 신광로4길 16,152379.011969545,-701.660243023654,제주특별자치도
2965,호텔루트,제주특별자치도 제주시 고마로15길 33,157466.272241721,1479.22682334546,제주특별자치도
2966,호스텔 오렌지트리,제주특별자치도 제주시 관덕로8길 7-12,155729.945057901,1864.0629493511,제주특별자치도
2967,제주하와이관광호텔,제주특별자치도 제주시 사장3길 32 (연동),152660.921602619,-1361.92905159371,제주특별자치도
2968,삼해인관광호텔,"제주특별자치도 제주시 도령로 108, 삼해인관광호텔 (연동)",152480.333491372,-447.992356171562,제주특별자치도
2969,뉴맨하탄관광호텔,"제주특별자치도 제주시 도령로 66 (연동, 맨하탄호텔)",152118.810534798,-669.080780444968,제주특별자치도
2970,뉴 아일랜드 관광호텔,"제주특별자치도 제주시 연동6길 17, 뉴아일랜드관광호텔 (연동)",152469.163398313,-1223.96455301119,제주특별자치도
2971,제주선샤인호텔,"제주특별자치도 제주시 조천읍 신북로 481-9, 제주선샤인호텔",168516.975168917,5366.89350897961,제주특별자치도
2972,뉴코리아호텔,"제주특별자치도 제주시 은남길 37, 뉴코리아나호텔 (연동)",153075.269677959,-1007.62334144025,제주특별자치도
2973,라자관광호텔,"제주특별자치도 제주시 연동6길 33, 라자관광호텔 (연동)",152462.149266718,-1386.01524687649,제주특별자치도
2974,그레이스 관광호텔,제주특별자치도 제주시 삼무로 18,152404.143368349,-637.958981747861,제주특별자치도
2975,제주하하호스텔,제주특별자치도 제주시 신광로4길 10 (연동),152415.167425273,-703.060145273262,제주특별자치도
2976,(주)KAL 호텔네트워크 제주KAL호텔,"제주특별자치도 제주시 중앙로 151, 제주칼호텔 1",155894.022729552,1151.33221305752,제주특별자치도
2977,금호훼밀리관광호텔,제주특별자치도 제주시 제원1길 9,152374.634504562,-678.539247044336,제주특별자치도
2978,오피러스호스텔,제주특별자치도 제주시 일주서로 7345,147114.346260561,-155.763311247802,제주특별자치도
2979,밀감호텔,제주특별자치도 제주시 노연로 72,152314.385314486,-1066.45759039388,제주특별자치도
2980,오라관광(주)제주그랜드호텔,제주특별자치도 제주시 노연로 80  (연동),152390.482526722,-1164.56501308051,제주특별자치도
2981,제주마리나관광호텔,"제주특별자치도 제주시 신대로 45, 마리나호텔 (연동)",153199.960756093,-244.25551658975,제주특별자치도
2982,뉴크라운관광호텔,제주특별자치도 제주시 신광로 87  (연동),152551.39215145,-1220.12317831585,제주특별자치도
2983,탑팰리스 호텔,"제주특별자치도 제주시 중앙로 34 (일도일동, 원진빌딩)",155744.886062102,2197.91777939142,제주특별자치도
2984,일출봉관광호텔,제주특별자치도 서귀포시 성산읍 한도로 244,193740.527080263,-3353.07573385249,제주특별자치도
2985,마레보가족호텔,제주특별자치도 제주시 애월읍 신엄안3길 135,139893.062350735,-2574.09538414684,제주특별자치도
2986,샤이닝 글로리 하우스,"서울특별시 마포구 희우정로 90, 샤이닝글로리하우스 (망원동)",191352.474870905,450172.065593512,서울특별시
2987,소노캄 고양 웨스트타워,경기도 고양시 일산동구 태극로 18 (장항동),177899.003115642,462275.537979953,경기도
2988,쫑포하우스,전라남도 여수시 이순신광장로 191-2 (종화동),268057.383013644,138033.440021507,전라남도
2989,레이크오션 가족호텔,강원특별자치도 고성군 토성면 잼버리동로 583-20,337259.868971732,527369.692678937,강원특별자치도
2990,도노관광호텔,강원특별자치도 동해시 중앙로 210-1 (천곡동),387018.307754694,448506.244035511,강원특별자치도
2991,두산큐벡스(주)라데나콘도,강원특별자치도 춘천시 스포츠타운길 317 (삼천동),260973.682494517,485795.52502275,강원특별자치도
2992,케이티앤지 상상마당 춘천 스테이,강원특별자치도 춘천시 스포츠타운길399번길 22 (삼천동),261744.96164932,485806.719462738,강원특별자치도
2993,봄엔게스트하우스,"강원특별자치도 춘천시 공지로 469, 2층 (근화동)",262865.074052456,486016.941750244,강원특별자치도
2994,춘천 봄 호텔,강원특별자치도 춘천시 남춘로36번길 4 (효자동),264333.078869355,484855.78001788,강원특별자치도
2995,춘천관광호텔,강원특별자치도 춘천시 중앙로68번길 12 (낙원동),263786.747489063,486648.201975675,강원특별자치도
2996,더클래스 300 멤버쉽,강원특별자치도 속초시 동해대로 3915 (조양동),340151.940023322,521366.686826799,강원특별자치도
2997,든마루,강원특별자치도 속초시 교동로1길 8 (교동),338403.674397142,523090.609342701,강원특별자치도
2999,삼척관광호텔,강원특별자치도 삼척시 동해대로 4098 (정상동),392808.161887656,440464.540678765,강원특별자치도
3000,(주)설악산관광호텔,강원특별자치도 속초시 설악산로 1042 (설악동),330334.427805578,520067.732514193,강원특별자치도
3001,(주)호텔 설악파크,강원특별자치도 속초시 설악산로 852-15 (설악동),332532.438388878,519629.073409644,강원특별자치도
3002,에스관광호텔,강원특별자치도 속초시 중앙로 104 (청학동),338988.642532759,523249.222043988,강원특별자치도
3003,(주)센트럴관광호텔,광주광역시 서구 상무연하로 68 (치평동),186303.05,183917.98,광주광역시
3004,호텔예술의전당,광주광역시 서구 시청로20번길 2 (치평동),186446.034965928,183445.301323875,광주광역시
3005,캐피탈관광호텔,대전광역시 서구 유등로 491  (용문동),235319.675305828,314756.064226964,대전광역시
3006,대전둔산관광호텔,대전광역시 서구 둔산중로134번길 13 (둔산동),234722.494223627,317645.450843774,대전광역시
3007,홍인호텔,대전광역시 유성구 온천로 45 (봉명동),230695.077800807,317272.086277947,대전광역시
3008,호텔아드리아,"대전광역시 유성구 온천로 27 (봉명동, 호텔 아드리아)",230531.42741506,317294.643166397,대전광역시
3009,갤러리 관광호텔,"대전광역시 유성구 계룡로123번길 2 (봉명동, 갤러리 관광호텔)",230880.200927837,316978.04358666,대전광역시
3010,로얄관광호텔,"대전광역시 유성구 계룡로141번길 39 (봉명동, 로얄관광호텔)",230997.382652714,317114.41102315,대전광역시
3012,라온컨벤션 주식회사,"대전광역시 유성구 온천로 88 (봉명동, 유진호텔)",231110.916214547,317114.69889405,대전광역시
3013,호텔비스테이션,"대전광역시 유성구 계룡로141번길 30-12 (봉명동, 호텔 비스테이션)",231069.795303338,317025.744145807,대전광역시
3014,호텔 리베라,"대전광역시 유성구 온천서로 7 (봉명동, 호텔 리베라)",230331.858254597,317206.504281565,대전광역시
3015,계룡스파텔,대전광역시 유성구 온천로 81 (봉명동),231113.108575137,317269.264595486,대전광역시
3017,럭키관광호텔,대전광역시 중구 당디로 112 (유천동),235104.485111698,312755.546681834,대전광역시
3018,훼미리관광호텔,대전광역시 중구 중교로 39  (대흥동),238012.071373221,313955.130719879,대전광역시
3019,베니스호텔,"대전광역시 중구 당디로 104 (유천동,외 10필지)",235108.818951391,312676.765334164,대전광역시
3020,반지관광호텔,대전광역시 중구 대종로386번길 45 (문창동),238831.529220662,313420.751350632,대전광역시
3021,피닉스호텔,부산광역시 중구 구덕로 54-1  (남포동5가),385007.017930066,179584.983850781,부산광역시
3022,영진관광호텔,부산광역시 중구 자갈치로37번길 4  (남포동5가),384910.4665739,179447.226505734,부산광역시
3023,힐사이드관광호텔,부산광역시 중구 중구로 160 (영주동),385551.395066226,180800.325266415,부산광역시
3024,(주)코모도호텔서라벌,부산광역시 중구 대청로 121-1  (대청동1가),385306.698877013,180120.939470648,부산광역시
3026,(주)동래온천관광호텔,부산광역시 동래구 온천장로 71 (온천동),389473.340554309,192933.56437122,부산광역시
3027,금강국민호텔,부산광역시 동래구 금샘로7번길 43  (온천동),388844.073604059,193732.986829639,부산광역시
3029,호텔 아벤트리 부산,부산광역시 중구 광복로39번길 6 (창선동1가),384993.660072758,179733.755298836,부산광역시
3031,보람상조라이프(주) 플라밍고 호텔,부산광역시 사상구 낙동대로 713 (엄궁동),379217.521019149,182483.668081666,부산광역시
3032,브라운도트호텔 사상점,부산광역시 사상구 광장로81번길 55 (괘법동),380690.195137444,186879.160287248,부산광역시
3033,(유)관광호텔미라보,부산광역시 연제구 중앙대로 1121 (연산동),389454.194848259,189594.690381012,부산광역시
3034,프리마관광호텔,부산광역시 연제구 고분로 4  (연산동),389635.724055848,189370.50627208,부산광역시
3035,(주)장연 다이아몬드호텔,부산광역시 연제구 월드컵대로164번길 26 (연산동),389323.477295711,189599.47378324,부산광역시
3036,뉴콘티넨탈 관광호텔,부산광역시 연제구 반송로 40 (연산동),389841.429222833,189629.277558163,부산광역시
3037,블루오션뷰,울산광역시 울주군 서생면 진하해변길 74,413097.956396032,211945.783470859,울산광역시
3038,(주)태화관광호텔,"울산광역시 남구 남산로 386 (신정동,1406-5호, 1406-16호)",409128.688758027,230111.209233975,울산광역시
3040,프레스 호텔,부산광역시 수영구 광남로 21 (남천동),392224.828201972,184910.686425264,부산광역시
3041,백제관광호텔,전라남도 목포시 삼학로16번길 13  (상락동1가),143770.888904926,143563.312015665,전라남도
3042,초원관광호텔,nan,143526.515006225,143356.562560304,nan
3043,게스트하우스 기적소리,전라남도 순천시 자경2길 10-5 (조곡동),245665.725794163,161271.360358257,전라남도
3044,청해,"전라남도 순천시 순천만길 33 (덕월동, 원룸)",245097.114067834,158587.367917024,전라남도
3045,마고 호스텔,전라남도 순천시 오천2길 39 (오천동),245210.906910125,159250.528496683,전라남도
3046,풀잎향기 호스텔,전라남도 순천시 상사면 매재길 89,240316.280195315,160009.855944684,전라남도
3047,이레관광호스텔,전라남도 순천시 낙안면 상송길 87,230320.441473871,157956.2147254,전라남도
3049,순천관광호텔,nan,244693.314448862,161220.049526639,nan
3050,스테이 순천,nan,228148.30468981,171919.394440987,nan
3051,호텔 부루나,전라남도 광양시 광양읍 백운로 2,253816.699638179,163670.41238323,전라남도
3052,여수파크관광호텔,전라남도 여수시 동문로 75 (관문동),267762.154565899,138596.748437572,전라남도
3053,관광호텔노블레스,전라남도 여수시 흥국로 40 (학동),260965.373374304,140664.536218433,전라남도
3054,브린츠호텔,전라남도 여수시 여서1로 65 (여서동),264438.013866707,139626.38024582,전라남도
3055,호텔이스턴쥬얼리,전라남도 여수시 진남로 15 (충무동),266762.640423294,138538.246327419,전라남도
3056,벨라지오 관광호텔,전라남도 여수시 시청서6길 13 (학동),260207.285001415,139967.765078638,전라남도
3057,비앤비치 관광호텔,전라남도 여수시 시청서6길 25 (학동),260312.790239267,139982.845589307,전라남도
3058,학송관광호텔,전라남도 여수시 오동도로 74 (수정동),268602.066957433,138559.999507802,전라남도
3059,롤링힐스 관광호텔,"경기도 화성시 시청로 290 (활초동,외 11필지)",185606.817956411,409830.199177825,경기도
3060,스카이 관광호텔,경기도 화성시 남양읍 역골로 3-20,184660.934320866,410940.024310218,경기도
3061,선샤인호텔,경기도 수원시 팔달구 인계로94번길 39-14 (인계동),202405.715217415,418234.367380649,경기도
3062,호텔까사,경기도 수원시 팔달구 권광로142번길 36 (인계동),202881.725003354,417515.265762537,경기도
3063,호텔센츄럴,경기도 수원시 팔달구 행궁로 84 (교동),201302.173200351,419224.435552327,경기도
3064,호텔캐슬,경기도 수원시 팔달구 중부대로 203 (우만동),203349.93235105,419441.806698452,경기도
3065,하와이호텔,경기도 화성시 남양읍 역골로 9-13,184657.434919852,410971.321240931,경기도
3066,호텔리츠,경기도 수원시 팔달구 권광로134번길 44-11 (인계동),202901.248840739,417391.088375399,경기도
3067,자니비,경기도 수원시 권선구 장다리로 75 (권선동),201734.98856954,417255.157833247,경기도
3068,아이와이관광호텔,경기도 수원시 팔달구 경수대로466번길 27 (인계동),202479.951597858,418388.965144213,경기도
3069,동수원파크호텔,경기도 수원시 팔달구 중부대로154번길 16 (인계동),202808.003755702,419474.469183484,경기도
3070,알렉스72호텔,경기도 수원시 팔달구 효원로235번길 35 (인계동),202404.756949615,418071.661177579,경기도
3071,수원관광호텔,경기도 수원시 권선구 효원로266번길 9 (권선동),202651.113660215,417698.191018599,경기도
3072,오라고호텔,경기도 수원시 권선구 경수대로199번길 24-5 (세류동),201320.519487826,415958.846614836,경기도
3073,조이플러스호텔,경기도 수원시 팔달구 인계로166번길 23 (인계동),203071.347997706,418152.350485637,경기도
3074,별헤는밤,경기도 수원시 팔달구 인계로124번길 27-23 (인계동),202760.60521138,418228.278170076,경기도
3075,수원퍼시픽호텔,경기도 수원시 팔달구 효원로235번길 38 (인계동),202449.720686746,418064.577488117,경기도
3076,제이디호텔,경기도 수원시 팔달구 권광로134번길 44-8 (인계동),202873.612705723,417421.284495879,경기도
3077,뉴수원관광호텔,경기도 수원시 팔달구 화서문로72번길 33 (북수동),201424.503487338,420282.688315514,경기도
3078,호텔더스타일,경기도 수원시 팔달구 인계로124번길 41-5 (인계동),202663.824162451,418193.445705408,경기도
3079,(주)코리아관광호텔,경기도 수원시 팔달구 권광로175번길 62 (인계동),202501.785787043,418040.460086945,경기도
3080,호텔리젠시,경기도 수원시 팔달구 매산로 159 (구천동),201473.449669104,419086.53841315,경기도
3082,MS HOTEL,경기도 수원시 권선구 효원로220번길 22 (권선동),202166.081666274,417796.518393441,경기도
3083,더모스트호텔,경기도 수원시 팔달구 경수대로446번길 55 (인계동),202567.152433552,418155.939031873,경기도
3084,호텔 일마레,경기도 수원시 권선구 권광로123번길 12 (권선동),202593.731245864,417475.152913041,경기도
3085,발리호텔,경기도 수원시 영통구 반달로35번길 17 (영통동),206717.214949024,416626.32813205,경기도
3086,센트럴프라자호텔,경기도 수원시 팔달구 인계로108번길 39-21 (인계동),202592.688192251,418218.095154749,경기도
3087,스타메이드관광호텔,경기도 수원시 팔달구 효원로235번길 46-13 (인계동),202521.463004524,418098.154677488,경기도
3088,굿모닝하우스,"경기도 수원시 팔달구 팔달로 168 (화서동, 경기도지사관사)",200596.007937401,420020.534326803,경기도
3089,호텔 빌리,부산광역시 중구 보수대로106번길 5 (보수동3가),384256.505856525,180321.198150328,부산광역시
3090,조각의 집,경상남도 통영시 용남면 용남해안로 186,332744.732808004,151966.169532992,경상남도
3092,솔라리아니시테츠호텔부산,부산광역시 부산진구 서면로 20 (부전동),387479.399412989,185623.856661782,부산광역시
3093,하운드 관광호텔,부산광역시 부산진구 중앙대로691번가길 10 (부전동),387278.084949834,185899.352625207,부산광역시
3094,(주)광혜 가야관광호텔,부산광역시 부산진구 중앙대로691번가길 10  (부전동),387278.084949834,185899.352625207,부산광역시
3095,모아관광호텔,부산광역시 부산진구 신천대로50번길 34  (부전동),387652.147738185,185627.075152377,부산광역시
3096,더클럽 관광호텔,부산광역시 부산진구 중앙대로691번길 46 (부전동),387314.66361266,185900.079101326,부산광역시
3097,관광호텔 42번가,부산광역시 부산진구 부전로 57 (부전동),387170.668810504,185899.880293904,부산광역시
3098,신신호텔,"부산광역시 부산진구 중앙대로743번길 24 (부전동, 신신호텔)",387542.639473003,186459.428326925,부산광역시
3099,부산트래블타이,"부산광역시 부산진구 서면로68번길 52, 7층 (부전동)",387479.390387744,185887.136338202,부산광역시
3100,리오관광호텔,부산광역시 남구 수영로 180 (대연동),390072.875387782,183685.063763786,부산광역시
3101,통영베이콘도호텔,경상남도 통영시 도남로 257-93 (도남동),330994.617192431,148795.748057081,경상남도
3102,비지니스호텔,경상남도 통영시 통영해안로 575 (무전동),331582.041770561,151788.819244879,경상남도
3103,탱자하우스,경상남도 통영시 용남면 동암길 81-16,332351.23659492,153188.222642537,경상남도
3104,더팝콘호스텔,"경상남도 통영시 동문로 31, 2층 (태평동)",330441.847195192,150732.728113977,경상남도
3105,더팝콘호스텔 2호점,경상남도 통영시 중앙시장3길 19 (태평동),330357.674524537,150658.663548933,경상남도
3106,더 엠 호텔,서울특별시 마포구 월드컵북로 120 (성산동),192282.955607289,451304.996932629,서울특별시
3107,메리골드호텔,서울특별시 마포구 양화로 112 (서교동),192839.116937246,450119.061832193,서울특별시
3108,Alveolus(앨비어러스),서울특별시 마포구 희우정로16길 31 (망원동),191415.339342271,450275.024623503,서울특별시
3109,NEO SEOUL,서울특별시 마포구 동교로 142-13 (서교동),192696.777446115,450265.462973201,서울특별시
3110,케이호스텔,서울특별시 마포구 서강로 19 (신정동),193739.315165771,449217.82970806,서울특별시
3112,호텔야자,"서울특별시 마포구 잔다리로 67 (서교동, 유양관광호텔)",192584.698023412,450151.420026822,서울특별시
3113,(주)아주호텔서교,서울특별시 마포구 양화로 130 (서교동),192971.947727746,450243.232547428,서울특별시
3114,까사빌 신촌 서울,서울특별시 마포구 서강로 137 (노고산동),194237.345664459,450263.50766141,서울특별시
3115,로얄호텔,인천광역시 남동구 백범로 367 (간석동),174253.414845557,440415.917939273,인천광역시
3116,호텔로버트,인천광역시 남동구 남동대로 931 (간석동),174061.110657277,440408.06745954,인천광역시
3117,파티 게스트하우스,경상북도 포항시 남구 새천년대로460번길 14 (대잠동),411578.587378566,282043.583516965,경상북도
3118,선프린스호텔,경상북도 포항시 북구 동빈로 9 (중앙동),413376.894642739,284542.890285032,경상북도
3119,(주)올림푸스관광호텔,경상북도 포항시 남구 송도로 62  (송도동),414249.495475761,284043.725642884,경상북도
3120,필로스관광호텔,경상북도 포항시 북구 죽파로 6 (용흥동),412401.207906665,283564.630870405,경상북도
3121,파인비치관광호텔,경상북도 포항시 북구 흥해읍 해안로 1374,415722.304431119,295150.248023222,경상북도
3122,(주)애플트리호텔,경상북도 포항시 남구 중흥로100번길 7-5  (상도동),411964.922241454,281836.701702121,경상북도
3123,스테이인호텔,경상북도 포항시 남구 중앙로131번길 1 (해도동),413352.246628523,283089.833251575,경상북도
3124,보우메 꾸뜨르 호텔,"제주특별자치도 제주시 신광로 95, 보우메 꾸뜨르 호텔 (연동)",152535.122751025,-1309.03046694966,제주특별자치도
3125,첼시관광호텔,인천광역시 남동구 용천로153번길 30 (간석동),174543.558762764,440248.072993363,인천광역시
3126,거성호텔,충청북도 음성군 맹동면 장성로 107,248565.335698936,378322.386241578,충청북도
3127,카라반베이호텔,경기도 용인시 처인구 포곡읍 전대로 62,219369.071321904,420331.460806431,경기도
3128,와우(WOW) 관광호텔,경상남도 김해시 진영읍 김해대로 780,360839.268791973,201073.149625721,경상남도
3129,삼천포해상관광호텔,경상남도 사천시 사천대로 80 (대방동),295666.436896627,160258.847266778,경상남도
3130,부곡가든관광호텔,경상남도 창녕군 부곡면 온천1길 3,343863.967677464,216855.914801285,경상남도
3131,제일흥업(주)부곡하와이관광호텔,경상남도 창녕군 부곡면 온천중앙로 77,344551.44266931,216592.13747984,경상남도
3132,호텔레인보우,경상남도 창녕군 부곡면 온천중앙로 33,344135.305846528,216748.776379724,경상남도
3133,애드미럴호텔,경상남도 거제시 서간도길 16 (옥포동),354222.120276933,155873.231556396,경상남도
3134,거제관광호텔한양(주),"경상남도 거제시 거제중앙로 1898-5 (고현동, 거제관광호텔)",348385.154975667,155561.132581817,경상남도
3135,태광실업(주) 김해관광호텔,경상남도 김해시 가락로 51 (부원동),371220.202117597,194059.209899301,경상남도
3136,윈관광호텔,경상남도 거제시 옥포성안로4길 42 (옥포동),355203.916719199,156082.736617329,경상남도
3137,더럭스관광호텔,경상남도 거제시 장승포로 93-1 (장승포동),358187.107069551,153048.970706855,경상남도
3138,거제아일랜드관광호텔,경상남도 거제시 옥포로4길 24 (옥포동),354995.283464427,156047.594181117,경상남도
3139,거제오션호텔,경상남도 거제시 옥포로2길 13 (옥포동),354980.040191095,155995.18493606,경상남도
3140,(주)사천온천랜드앤관광호텔,경상남도 사천시 용현면 청골길 126,296213.189137209,172752.269909001,경상남도
3141,에어포트관광호텔,서울특별시 강서구 공항대로 63 (공항동),183529.005183547,451027.590421816,서울특별시
3142,리버파크관광호텔,서울특별시 강서구 공항대로 653-30 (염창동),189172.250232972,449594.160970902,서울특별시
3143,호텔 노스탈자,서울특별시 강서구 화곡로 354-3 (화곡동),186908.920793249,450297.393074396,서울특별시
3144,티파니관광호텔,서울특별시 강서구 화곡로 254  (화곡동),186352.550070658,449495.06576488,서울특별시
3145,뉴리젠트호텔,서울특별시 강서구 화곡로 342 (화곡동),186834.234500517,450221.185293857,서울특별시
3146,그린월드관광호텔,서울특별시 강서구 공항대로 516  (등촌동),187851.415781065,449900.510297141,서울특별시
3147,뉴리젠트호텔,서울특별시 강서구 화곡로 342  (화곡동),186834.234500517,450221.185293857,서울특별시
3148,넘버25호텔 김포공항점,서울특별시 강서구 남부순환로 188 (외발산동),183993.393147385,449605.865701793,서울특별시
3149,세피아관광호텔,서울특별시 노원구 노해로75길 20-17 (상계동),205067.291313483,461397.873903225,서울특별시
3150,에이치 에비뉴 호텔 역삼(H AVENUE HOTEL YEOKSAM),"서울특별시 강남구 테헤란로29길 12 (역삼동, 에이치 에비뉴 호텔 역삼)",203355.625966004,444476.290241009,서울특별시
3151,아르고(Argo)호텔,서울특별시 강동구 진황도로 93 (길동),212025.713738228,448227.378064025,서울특별시
3152,코리아관광호텔,서울특별시 강동구 성안로 121  (성내동),211729.922597656,448004.907407488,서울특별시
3153,투비인관광호텔,서울특별시 강동구 천중로42길 75 (길동),212181.323549608,448385.909583776,서울특별시
3154,더 리센츠 프리미엄 강남호텔,서울특별시 강남구 도산대로 119 (신사동),201828.756638827,446119.714905741,서울특별시
3155,보리호텔(Boree Hotel),서울특별시 강남구 역삼로 160 (역삼동),203175.34942825,443621.342018504,서울특별시
3156,호텔 포레힐,서울특별시 강남구 학동로 117 (논현동),202019.609786891,445542.15986245,서울특별시
3157,부띠끄 호텔 엑스와이엠,"서울특별시 강남구 테헤란로 611 (삼성동, 뷰티크호텔XYM)",205613.224315917,445264.371898509,서울특별시
3158,(주)노보텔앰배서더독산,서울특별시 금천구 시흥대로 378 (독산동),190941.203218878,440593.5758415,서울특별시
3159,호텔 해담채 가산,"서울특별시 금천구 벚꽃로56길 190, 호텔 해담채 가산 (가산동)",190089.940594302,441930.422346464,서울특별시
3160,오아시스 호스텔,"서울특별시 강남구 테헤란로8길 13, 6층 (역삼동)",202738.921419902,443977.012671589,서울특별시
3161,한솔 호스텔,"서울특별시 강남구 논현로 716, 3,4층 (논현동, 한솔빌딩)",202589.7,445979.625,서울특별시
3162,호텔 컬리넌 개포,서울특별시 강남구 논현로 74-1 (개포동),203992.231656458,441630.077624843,서울특별시
3163,왈츠호텔,서울특별시 강남구 강남대로112길 20 (논현동),202235.26618266,444811.276333113,서울특별시
3164,호텔 더 디자이너스,서울특별시 강남구 테헤란로79길 7 (삼성동),204801.754078438,445016.79397056,서울특별시
3165,코코모호텔,"서울특별시 구로구 새말로 20, 서울인관광호텔 (구로동)",189616.936088565,444424.824149503,서울특별시
3166,쉐라톤 서울 디큐브시티 호텔,서울특별시 구로구 경인로 662 (신도림동),190107.045415333,445157.626366229,서울특별시
3168,소피아관광호텔,서울특별시 도봉구 도봉로 511 (쌍문동),203088.529020092,460968.27605232,서울특별시
3169,바나나모텔,경상북도 포항시 북구 중앙상가7길 2 (신흥동),412989.334732914,284766.246777777,경상북도
3170,더-영 호스텔,경상북도 경주시 감포읍 감포로 344,426857.110565393,260444.284908732,경상북도
3171,케이스테이 관광호텔,전라남도 강진군 군동면 청자로 299,180979.955496129,124656.930335542,전라남도
3172,웰튼메디컬호스텔,"서울특별시 강서구 마곡중앙5로 22, 지하1층, 지상10층 (마곡동)",184496.437996802,451677.575370424,서울특별시
3173,(주)안동파크관광호텔,경상북도 안동시 경동로 707  (운흥동),355286.801004671,341716.032654031,경상북도
3174,주식회사 아이스밸리가족호텔,경상남도 밀양시 산내면 얼음골옛길 358-9,379693.46215585,232664.929003525,경상남도
3175,뉴 거창관광호텔,nan,280246.241948206,243138.497123332,nan
3176,신거창관광호텔주식회사,nan,280246.241948206,243138.497123332,nan
3177,(주)일성통도사관광호텔,nan,389351.715267353,222130.27874226,nan
3178,리젠트관광호텔,광주광역시 북구 북문대로 86-4 (운암동),188802.271471072,186545.342877984,광주광역시
3179,(주)프라임아이티,경기도 군포시 군포로 697 (금정동),195027.224078745,429518.312363804,경기도
3180,유림관광호텔,경기도 동두천시 평화로 2389 (생연동),204999.300406797,488728.848756914,경기도
3181,동두천관광호텔,경기도 동두천시 평화로 2497  (생연동),205007.75080018,489795.458204112,경기도
3182,가평관광호텔,경기도 가평군 가평읍 보납로34번길 16,245240.045160165,480903.482430904,경기도
3183,이코노미호텔 가평점,경기도 가평군 설악면 유명로 1808-20,241710.7271903,464064.558163454,경기도
3184,과천관광호텔,nan,199339.52,436240.375,nan
3185,호텔 그레이스 뷰,nan,199227.479298996,436181.69540327,nan
3186,(주)시흥관광호텔,경기도 시흥시 평안상가4길 21 (정왕동),177773.535192366,426231.72750915,경기도
3187,하이비스호텔,경기도 안산시 단원구 중앙대로 885 (고잔동),185321.795090665,423926.38394496,경기도
3188,C&B HOTEL,"경기도 안산시 상록구 상록수로 20 (본오동, 한울빌딩)",187692.27939339,422272.554922562,경기도
3189,뉴타운관광호텔,경기도 성남시 분당구 돌마로 67  (금곡동),209632.610966065,427611.3567014,경기도
3190,호텔갤러리 인유로,"경기도 성남시 분당구 황새울로 321 (서현동, 호텔갤러리)",210653.075354936,431477.96566425,경기도
3191,라성관광호텔,경기도 안산시 단원구 화랑로 107 (원곡동),182294.985340242,425039.319016326,경기도
3192,안산미라마관광호텔,경기도 안산시 단원구 중앙대로 873 (고잔동),185194.401026866,423935.232236453,경기도
